tid,mynt,candle,score,beslutning,bekreftet,fg,funding,pris,handling
2026-09-21T20:21:51Z,AVAX-USDT,2026-09-21T16:00:00Z,0.5315924054208315,KJØP,True,70,0.0001,11.047,kjøp
2026-09-21T20:21:51Z,NEAR-USDT,2026-09-21T16:00:00Z,0.5068002009182198,KJØP,True,70,0.0001,4.1128,kjøp
2026-09-21T20:21:52Z,TAO-USDT,2026-09-21T16:00:00Z,0.4635345958319009,KJØP,True,70,5e-05,311.54,kjøp
2026-09-21T20:21:52Z,DOT-USDT,2026-09-21T16:00:00Z,0.5405587031495369,KJØP,True,70,0.0001,1.1862,kjøp
2026-09-21T20:21:53Z,SUI-USDT,2026-09-21T16:00:00Z,0.40435960707273244,KJØP,True,70,0.0001,1.0312,kjøp
2026-09-21T20:21:53Z,UNI-USDT,2026-09-21T16:00:00Z,0.29871664712433177,AVVENT,True,70,0.0001,8.8279,
2026-09-21T20:21:53Z,SOL-USDT,2026-09-21T16:00:00Z,0.4193458218498032,KJØP,True,70,6.2e-05,119.25,kjøp
2026-09-21T20:21:54Z,AAVE-USDT,2026-09-21T16:00:00Z,0.45346090168764597,KJØP,True,70,0.0001,147.322,kjøp
2026-09-21T20:21:55Z,DOGE-USDT,2026-09-21T16:00:00Z,0.3047106095792884,KJØP,False,70,0.0001,0.10041,
2026-09-21T20:21:55Z,ARB-USDT,2026-09-21T16:00:00Z,0.45884404702495485,KJØP,True,70,0.0001,0.224,kjøp
2026-09-21T20:21:55Z,LINK-USDT,2026-09-21T16:00:00Z,0.40544347697043426,KJØP,True,70,0.0001,13.2093,kjøp
2026-09-21T20:21:56Z,SEI-USDT,2026-09-21T16:00:00Z,0.4169422397119573,KJØP,True,70,0.0001,0.05947,kjøp
2026-09-21T20:21:56Z,ENA-USDT,2026-09-21T16:00:00Z,0.48772572653339286,KJØP,True,70,5e-05,0.2126,kjøp
2026-09-21T20:21:56Z,LTC-USDT,2026-09-21T16:00:00Z,0.5289103178114648,KJØP,True,70,0.0001,62.73,kjøp
2026-09-21T20:21:57Z,WIF-USDT,2026-09-21T16:00:00Z,0.3919492239891509,KJØP,True,70,-3.3e-05,0.2393,kjøp
2026-09-21T20:21:57Z,PEPE-USDT,2026-09-21T16:00:00Z,0.42195054795196185,KJØP,True,70,0.0001,4.984e-06,kjøp
2026-09-21T20:21:58Z,BNB-USDT,2026-09-21T16:00:00Z,0.4448383076630389,KJØP,True,70,0.0001,805.19,kjøp
2026-09-21T20:21:58Z,AKE-USDT,2026-09-21T16:00:00Z,0.22073609124909271,AVVENT,True,70,0.000263,0.05481,
2026-09-21T20:21:58Z,TRUMP-USDT,2026-09-21T16:00:00Z,-0.1535703194041454,AVVENT,True,70,5e-05,2.18,
2026-09-21T20:21:59Z,SHIB-USDT,2026-09-21T16:00:00Z,0.3730067663085601,KJØP,True,70,0.0001,5.989e-06,kjøp
2026-09-21T20:21:59Z,HYPE-USDT,2026-09-21T16:00:00Z,0.3654214434725622,KJØP,True,70,5e-05,93.337,kjøp
2026-09-21T20:22:00Z,KCS-USDT,2026-09-21T16:00:00Z,-0.06744287349400792,AVVENT,True,70,0.000734,7.355,
2026-09-21T20:22:00Z,TRX-USDT,2026-09-21T16:00:00Z,0.10028223038968107,AVVENT,True,70,0.0001,0.3443,
2026-09-21T20:22:00Z,INJ-USDT,2026-09-21T16:00:00Z,0.384716190785252,KJØP,True,70,0.0001,7.781,kjøp
2026-09-21T20:22:01Z,ADA-USDT,2026-09-21T16:00:00Z,0.36857764377279434,KJØP,True,70,0.0001,0.2463,kjøp
2026-09-21T20:22:02Z,ONDO-USDT,2026-09-21T16:00:00Z,0.48286708918635346,KJØP,True,70,5e-05,0.44949,kjøp
2026-09-21T20:22:02Z,XLM-USDT,2026-09-21T16:00:00Z,0.46587975897883216,KJØP,True,70,0.0001,0.214,kjøp
2026-09-21T20:22:03Z,STRK-USDT,2026-09-21T16:00:00Z,0.26957448379251175,AVVENT,True,70,5e-05,0.04438,
2026-09-21T20:22:03Z,FIL-USDT,2026-09-21T16:00:00Z,0.4180988730045664,KJØP,True,70,6.6e-05,0.9748,kjøp
2026-09-21T20:22:04Z,B2-USDT,2026-09-21T16:00:00Z,0.06476923906166632,AVVENT,True,70,0.000752,0.487,
2026-09-21T20:22:04Z,AR-USDT,2026-09-21T16:00:00Z,0.3540407015488717,KJØP,True,70,0.0001,4.525,kjøp
2026-09-21T20:22:05Z,DASH-USDT,2026-09-21T16:00:00Z,0.5240346317929094,KJØP,True,70,-0.000101,60.01,kjøp
2026-09-21T20:22:05Z,GRAM-USDT,2026-09-21T16:00:00Z,0.06645791060253739,AVVENT,True,70,5e-05,1.463,
2026-09-21T20:22:05Z,USELESS-USDT,2026-09-21T16:00:00Z,0.5686476736455548,KJØP,True,70,5.1e-05,0.28781,kjøp
2026-09-21T20:22:06Z,APT-USDT,2026-09-21T16:00:00Z,0.47702229141349484,KJØP,True,70,0.0001,0.7717,kjøp
2026-09-21T20:22:06Z,VVV-USDT,2026-09-21T16:00:00Z,0.6910306129606314,KJØP,True,70,5e-05,31.789,kjøp
2026-09-21T20:22:07Z,PUMP-USDT,2026-09-21T16:00:00Z,-0.11167480339333521,AVVENT,True,70,5e-05,0.004321,
2026-09-21T20:22:07Z,BB-USDT,2026-09-21T16:00:00Z,-0.23934012115643777,AVVENT,True,70,5e-05,0.008919,
2026-09-21T20:22:08Z,FET-USDT,2026-09-21T16:00:00Z,0.575581623126451,KJØP,True,70,0.0001,0.2033,
2026-09-21T20:22:08Z,SYN-USDT,2026-09-21T16:00:00Z,0.40374678505904094,KJØP,False,70,,0.2684,
