tid,mynt,score,beslutning,bekreftet,ta,nyheter,onchain,fg,funding,pris,handling
2026-09-21T05:22:04Z,BNB-USDT,0.4339,KJØP,True,0.5656,0.0278,0.0076,70,0.0001,772.319,
2026-09-21T05:22:04Z,DOGE-USDT,0.0275,AVVENT,True,0.0576,0.0278,0.0076,70,0.0001,0.08838,
2026-09-21T05:22:05Z,ADA-USDT,0.4973,KJØP,True,0.6448,0.0278,0.0076,70,0.0001,0.2316,
2026-09-21T05:22:05Z,LINK-USDT,0.3118,KJØP,True,0.413,0.0278,0.0076,70,0.0001,12.5864,
2026-09-21T05:22:06Z,AVAX-USDT,0.5469,KJØP,True,0.7069,0.0278,0.0076,70,0.0001,11.436,
2026-09-21T05:22:06Z,DOT-USDT,0.6502,KJØP,True,0.8006,0.0278,0.0076,70,-4.2e-05,1.1468,
2026-09-21T05:22:07Z,LTC-USDT,0.6652,KJØP,True,0.8548,0.0278,0.0076,70,0.0001,58.36,
2026-09-21T05:22:07Z,UNI-USDT,0.6191,KJØP,True,0.7971,0.0278,0.0076,70,0.0001,8.7596,
2026-09-21T05:22:08Z,CAKE-USDT,0.5655,KJØP,True,0.7176,0.0278,0.0076,70,5e-05,2.529,
2026-09-21T06:29:25Z,BTC-USDT,0.1932,AVVENT,True,0.276,0.0332,0.0076,70,7.9e-05,81816.4,
2026-09-21T06:29:25Z,ETH-USDT,0.3844,KJØP,True,0.5034,0.0332,0.0076,70,0.0001,2671.28,
2026-09-21T06:29:26Z,XRP-USDT,0.0132,AVVENT,True,0.0395,0.0332,0.0076,70,0.0001,1.43731,
2026-09-21T06:29:26Z,SOL-USDT,0.553,KJØP,True,0.7141,0.0332,0.0076,70,0.0001,112.4,
2026-09-21T06:29:26Z,BNB-USDT,0.4466,KJØP,True,0.5811,0.0332,0.0076,70,0.0001,774.261,
2026-09-21T06:29:27Z,DOGE-USDT,0.0747,AVVENT,True,0.1163,0.0332,0.0076,70,0.0001,0.08924,
2026-09-21T06:29:27Z,ADA-USDT,0.5374,KJØP,True,0.6946,0.0332,0.0076,70,0.0001,0.2341,
2026-09-21T06:29:27Z,LINK-USDT,0.3139,KJØP,True,0.4153,0.0332,0.0076,70,0.0001,12.5945,
2026-09-21T06:29:28Z,AVAX-USDT,0.5702,KJØP,True,0.7251,0.0332,0.0076,70,5.8e-05,11.233,
2026-09-21T06:29:28Z,DOT-USDT,0.6537,KJØP,True,0.8071,0.0332,0.0076,70,-3.2e-05,1.1518,
2026-09-21T06:29:28Z,LTC-USDT,0.6136,KJØP,True,0.7899,0.0332,0.0076,70,0.0001,58.65,
2026-09-21T06:29:29Z,UNI-USDT,0.6294,KJØP,True,0.8097,0.0332,0.0076,70,0.0001,8.6675,
2026-09-21T06:29:29Z,CAKE-USDT,0.5651,KJØP,True,0.7168,0.0332,0.0076,70,5e-05,2.535,
2026-09-21T07:24:03Z,BTC-USDT,0.185,AVVENT,True,0.2624,0.0432,0.0076,70,7.2e-05,81641.3,
2026-09-21T07:24:03Z,ETH-USDT,0.3631,KJØP,True,0.4761,0.0432,0.0076,70,0.0001,2659.54,
2026-09-21T07:24:04Z,XRP-USDT,0.0223,AVVENT,True,0.0502,0.0432,0.0076,70,0.0001,1.43959,
2026-09-21T07:24:04Z,SOL-USDT,0.5319,KJØP,True,0.6872,0.0432,0.0076,70,0.0001,111.78,
2026-09-21T07:24:05Z,BNB-USDT,0.4372,KJØP,True,0.5687,0.0432,0.0076,70,0.0001,772.7,
2026-09-21T07:24:05Z,DOGE-USDT,0.0834,AVVENT,True,0.1265,0.0432,0.0076,70,0.0001,0.08942,
2026-09-21T07:24:06Z,ADA-USDT,0.5207,KJØP,True,0.6732,0.0432,0.0076,70,0.0001,0.2327,
2026-09-21T07:24:06Z,LINK-USDT,0.2961,AVVENT,False,0.3924,0.0432,0.0076,70,0.0001,12.5414,
2026-09-21T07:24:06Z,AVAX-USDT,0.5941,KJØP,True,0.7504,0.0432,0.0076,70,4.2e-05,11.063,
2026-09-21T07:24:07Z,DOT-USDT,0.6539,KJØP,True,0.8072,0.0432,0.0076,70,-3e-05,1.1516,
2026-09-21T07:24:07Z,LTC-USDT,0.6677,KJØP,True,0.8569,0.0432,0.0076,70,0.0001,58.41,
2026-09-21T07:24:08Z,UNI-USDT,0.6369,KJØP,True,0.8185,0.0432,0.0076,70,0.0001,8.6091,
2026-09-21T07:24:08Z,CAKE-USDT,0.6095,KJØP,True,0.7717,0.0432,0.0076,70,5e-05,2.5,kjøp
2026-09-21T08:24:15Z,BTC-USDT,0.2109,AVVENT,True,0.3008,0.0456,0.0076,70,8.7e-05,82140.7,
2026-09-21T08:24:15Z,ETH-USDT,0.393,KJØP,True,0.5134,0.0456,0.0076,70,0.0001,2675.88,
2026-09-21T08:24:15Z,XRP-USDT,0.0564,AVVENT,True,0.0926,0.0456,0.0076,70,0.0001,1.45005,
2026-09-21T08:24:16Z,SOL-USDT,0.5683,KJØP,True,0.7326,0.0456,0.0076,70,0.0001,113.28,
2026-09-21T08:24:16Z,BNB-USDT,0.4417,KJØP,True,0.5743,0.0456,0.0076,70,0.0001,773.378,
2026-09-21T08:24:16Z,DOGE-USDT,0.1822,AVVENT,True,0.2499,0.0456,0.0076,70,0.0001,0.09124,
2026-09-21T08:24:17Z,ADA-USDT,0.527,KJØP,True,0.6809,0.0456,0.0076,70,0.0001,0.233,
2026-09-21T08:24:17Z,LINK-USDT,0.3361,KJØP,False,0.4422,0.0456,0.0076,70,0.0001,12.6505,
2026-09-21T08:24:18Z,AVAX-USDT,0.6009,KJØP,True,0.7595,0.0456,0.0076,70,4.5e-05,11.016,kjøp
2026-09-21T08:24:18Z,DOT-USDT,0.6603,KJØP,True,0.8222,0.0456,0.0076,70,-1e-06,1.1619,
2026-09-21T08:24:18Z,LTC-USDT,0.6745,KJØP,True,0.8653,0.0456,0.0076,70,0.0001,58.62,
2026-09-21T08:24:19Z,UNI-USDT,0.6229,KJØP,True,0.8007,0.0456,0.0076,70,0.0001,8.7291,
2026-09-21T08:24:19Z,CAKE-USDT,0.566,KJØP,True,0.7171,0.0456,0.0076,70,5e-05,2.533,trim
2026-09-21T09:23:24Z,BTC-USDT,0.3121,KJØP,False,0.4387,0.0534,0.0076,70,0.0001,83974.8,
2026-09-21T09:23:24Z,ETH-USDT,0.4396,KJØP,True,0.5712,0.0534,0.0076,70,0.0001,2700.7,kjøp
2026-09-21T09:23:25Z,XRP-USDT,0.1387,AVVENT,True,0.195,0.0534,0.0076,70,0.0001,1.47423,
2026-09-21T09:23:25Z,SOL-USDT,0.5985,KJØP,True,0.7698,0.0534,0.0076,70,0.0001,115.13,
2026-09-21T09:23:25Z,BNB-USDT,0.4936,KJØP,True,0.6387,0.0534,0.0076,70,0.0001,781.346,
2026-09-21T09:23:26Z,DOGE-USDT,0.228,AVVENT,True,0.3067,0.0534,0.0076,70,0.0001,0.09212,
2026-09-21T09:23:26Z,ADA-USDT,0.5683,KJØP,True,0.7321,0.0534,0.0076,70,0.0001,0.2381,kjøp
2026-09-21T09:23:27Z,LINK-USDT,0.4183,KJØP,True,0.5445,0.0534,0.0076,70,0.0001,12.8693,kjøp
2026-09-21T09:23:27Z,AVAX-USDT,0.5801,KJØP,True,0.7348,0.0534,0.0076,70,5.2e-05,11.168,
2026-09-21T09:23:28Z,DOT-USDT,0.6778,KJØP,True,0.8549,0.0534,0.0076,70,4.4e-05,1.1841,
2026-09-21T09:23:28Z,LTC-USDT,0.6149,KJØP,True,0.7903,0.0534,0.0076,70,0.0001,59.42,
2026-09-21T09:23:28Z,UNI-USDT,0.6043,KJØP,True,0.7771,0.0534,0.0076,70,0.0001,9.1577,rebalansering
2026-09-21T09:23:29Z,CAKE-USDT,0.6236,KJØP,True,0.7887,0.0534,0.0076,70,5e-05,2.52,kjøp
2026-09-21T10:22:25Z,BTC-USDT,0.2792,AVVENT,False,0.3957,0.0405,0.0076,70,0.0001,84547.6,
2026-09-21T10:22:25Z,ETH-USDT,0.4701,KJØP,True,0.61,0.0405,0.0076,70,0.0001,2717.46,
2026-09-21T10:22:26Z,XRP-USDT,0.1609,AVVENT,True,0.2235,0.0405,0.0076,70,0.0001,1.48165,
2026-09-21T10:22:26Z,SOL-USDT,0.6074,KJØP,True,0.7817,0.0405,0.0076,70,0.0001,115.7,
2026-09-21T10:22:26Z,BNB-USDT,0.4558,KJØP,True,0.5923,0.0405,0.0076,70,0.0001,785.052,
2026-09-21T10:22:27Z,DOGE-USDT,0.2521,AVVENT,True,0.3375,0.0405,0.0076,70,0.0001,0.09255,
2026-09-21T10:22:27Z,ADA-USDT,0.5706,KJØP,True,0.7357,0.0405,0.0076,70,0.0001,0.2391,
2026-09-21T10:22:28Z,LINK-USDT,0.4407,KJØP,True,0.5733,0.0405,0.0076,70,0.0001,12.9819,
2026-09-21T10:22:28Z,AVAX-USDT,0.5627,KJØP,True,0.7099,0.0405,0.0076,70,3.6e-05,11.363,trim
2026-09-21T10:22:28Z,DOT-USDT,0.6566,KJØP,True,0.839,0.0405,0.0076,70,8.3e-05,1.1733,
2026-09-21T10:22:29Z,LTC-USDT,0.6158,KJØP,True,0.7922,0.0405,0.0076,70,0.0001,59.81,
2026-09-21T10:22:29Z,UNI-USDT,0.6124,KJØP,True,0.7879,0.0405,0.0076,70,0.0001,8.9402,
2026-09-21T10:22:29Z,CAKE-USDT,0.5649,KJØP,True,0.7161,0.0405,0.0076,70,5e-05,2.54,trim
2026-09-21T11:22:25Z,BTC-USDT,0.2816,AVVENT,True,0.3996,0.0303,0.0076,70,0.0001,84628.8,
2026-09-21T11:22:26Z,ETH-USDT,0.4762,KJØP,True,0.6183,0.0303,0.0076,70,0.0001,2721.4,
2026-09-21T11:22:26Z,XRP-USDT,0.2078,AVVENT,True,0.2829,0.0303,0.0076,70,0.0001,1.49619,
2026-09-21T11:22:27Z,SOL-USDT,0.6192,KJØP,True,0.7971,0.0303,0.0076,70,0.0001,116.46,kjøp
2026-09-21T11:22:27Z,BNB-USDT,0.4713,KJØP,True,0.6123,0.0303,0.0076,70,0.0001,788.689,
2026-09-21T11:22:27Z,DOGE-USDT,0.2953,AVVENT,True,0.3923,0.0303,0.0076,70,0.0001,0.09338,
2026-09-21T11:22:28Z,ADA-USDT,0.5786,KJØP,True,0.7464,0.0303,0.0076,70,0.0001,0.2427,
2026-09-21T11:22:28Z,LINK-USDT,0.4503,KJØP,True,0.586,0.0303,0.0076,70,0.0001,13.0505,
2026-09-21T11:22:28Z,AVAX-USDT,0.5605,KJØP,True,0.7068,0.0303,0.0076,70,3.2e-05,11.46,
2026-09-21T11:22:29Z,DOT-USDT,0.6826,KJØP,True,0.8764,0.0303,0.0076,70,0.0001,1.1997,
2026-09-21T11:22:29Z,LTC-USDT,0.6184,KJØP,True,0.7961,0.0303,0.0076,70,0.0001,60.49,
2026-09-21T11:22:29Z,UNI-USDT,0.611,KJØP,True,0.7868,0.0303,0.0076,70,0.0001,8.9564,
2026-09-21T11:22:30Z,CAKE-USDT,0.5641,KJØP,True,0.7157,0.0303,0.0076,70,5e-05,2.542,
